,country,iso_code,date,daily_vaccinations,people_vaccinated,people_vaccinated_per_hundred,vaccines
27207,Sri Lanka,LKA,2021-04-08,733.0,925082.0,4.32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
399,Algeria,DZA,2021-04-08,22664.0,2500000.0,5.7,"Oxford/AstraZeneca, Sputnik V"
10005,French Polynesia,PYF,2021-04-08,741.0,30082.0,10.71,"Johnson&Johnson, Pfizer/BioNTech"
10886,Gibraltar,GIB,2021-04-08,253.0,33457.0,99.31,Pfizer/BioNTech
11722,Guernsey,GGY,2021-04-08,361.0,31538.0,47.04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
18527,Monaco,MCO,2021-04-08,186.0,12094.0,30.82,Pfizer/BioNTech
11548,Guatemala,GTM,2021-04-08,3168.0,130985.0,0.73,"Moderna, Oxford/AstraZeneca"
23601,Russia,RUS,2021-04-08,244601.0,8146598.0,5.58,"EpiVacCorona, Sputnik V"
10369,Georgia,GEO,2021-04-08,1128.0,17261.0,0.43,Oxford/AstraZeneca
11257,Greenland,GRL,2021-04-08,113.0,5296.0,9.33,Moderna
18327,Moldova,MDA,2021-04-08,2011.0,57561.0,1.43,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
955,Antigua and Barbuda,ATG,2021-04-08,55.0,27592.0,28.18,Oxford/AstraZeneca
27038,Spain,ESP,2021-04-08,209911.0,6791079.0,14.52,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29040,Turkey,TUR,2021-04-08,277300.0,10627037.0,12.6,"Pfizer/BioNTech, Sinovac"
24759,Saudi Arabia,SAU,2021-04-08,180391.0,15894166.0,45.65,"Oxford/AstraZeneca, Pfizer/BioNTech"
30711,Vietnam,VNM,2021-04-08,735.0,58037.0,0.06,"Oxford/AstraZeneca, Sinopharm/Beijing"
23913,Saint Helena,SHN,2021-04-08,61.0,4361.0,71.83,Oxford/AstraZeneca
29230,Turks and Caicos Islands,TCA,2021-04-08,57.0,15039.0,38.84,Pfizer/BioNTech
11413,Grenada,GRD,2021-04-08,66.0,10712.0,9.52,Oxford/AstraZeneca
19142,Morocco,MAR,2021-04-08,58968.0,4433939.0,12.01,"Oxford/AstraZeneca, Sinopharm/Beijing"
3421,Bhutan,BTN,2021-04-08,5329.0,472139.0,61.19,"Oxford/AstraZeneca, Pfizer/BioNTech"
11085,Greece,GRC,2021-04-08,45671.0,1353956.0,12.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3587,Bolivia,BOL,2021-04-08,11813.0,263732.0,2.26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
17530,Mali,MLI,2021-04-08,2223.0,26226.0,0.13,Oxford/AstraZeneca
29396,Uganda,UGA,2021-04-08,10071.0,176469.0,0.39,Oxford/AstraZeneca
10245,Gambia,GMB,2021-04-08,968.0,16735.0,0.69,"Oxford/AstraZeneca, Sinopharm/Beijing"
30712,Vietnam,VNM,2021-04-09,849.0,58037.0,0.06,"Oxford/AstraZeneca, Sinopharm/Beijing"
19143,Morocco,MAR,2021-04-09,54379.0,4449047.0,12.05,"Oxford/AstraZeneca, Sinopharm/Beijing"
11258,Greenland,GRL,2021-04-09,113.0,5296.0,9.33,Moderna
8556,England,OWID_ENG,2021-04-09,277944.0,26996936.0,47.96,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
30584,Venezuela,VEN,2021-04-09,15200.0,250000.0,0.88,"Sinopharm/Beijing, Sputnik V"
3844,Botswana,BWA,2021-04-09,695.0,17808.0,0.76,Oxford/AstraZeneca
21389,Norway,NOR,2021-04-09,25407.0,884012.0,16.31,"Moderna, Pfizer/BioNTech"
3683,Bonaire Sint Eustatius and Saba,BES,2021-04-09,,5726.0,21.84,"Moderna, Pfizer/BioNTech"
5205,Cayman Islands,CYM,2021-04-09,714.0,31661.0,48.18,"Oxford/AstraZeneca, Pfizer/BioNTech"
7462,Denmark,DNK,2021-04-09,19445.0,845083.0,14.59,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
26848,South Sudan,SSD,2021-04-09,95.0,947.0,0.01,Oxford/AstraZeneca
23388,Romania,ROU,2021-04-09,53790.0,2228798.0,11.59,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
26744,South Korea,KOR,2021-04-09,32306.0,1150423.0,2.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
13746,Isle of Man,IMN,2021-04-09,990.0,44343.0,52.15,"Oxford/AstraZeneca, Pfizer/BioNTech"
27039,Spain,ESP,2021-04-09,255207.0,7159716.0,15.31,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1264,Armenia,ARM,2021-04-09,261.0,10727.0,0.36,"Oxford/AstraZeneca, Sinovac, Sputnik V"
16058,Lesotho,LSO,2021-04-09,410.0,16000.0,0.75,Oxford/AstraZeneca
13382,Iraq,IRQ,2021-04-09,8661.0,152962.0,0.38,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
29041,Turkey,TUR,2021-04-09,286173.0,10777451.0,12.78,"Pfizer/BioNTech, Sinovac"
12049,Guyana,GUY,2021-04-09,2480.0,60172.0,7.65,"Oxford/AstraZeneca, Sputnik V"
12901,India,IND,2021-04-09,3574409.0,85763852.0,6.21,"Covaxin, Oxford/AstraZeneca, Sputnik V"
25503,Seychelles,SYC,2021-04-09,728.0,65490.0,66.6,"Oxford/AstraZeneca, Sinopharm/Beijing"
28013,Syria,SYR,2021-04-09,121.0,24781.0,0.14,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
9415,Falkland Islands,FLK,2021-04-09,131.0,2632.0,75.57,Oxford/AstraZeneca
28550,Togo,TGO,2021-04-09,2816.0,100000.0,1.21,Oxford/AstraZeneca
20619,Nigeria,NGA,2021-04-09,20882.0,1043737.0,0.51,Oxford/AstraZeneca
3588,Bolivia,BOL,2021-04-09,14825.0,282801.0,2.42,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
10006,French Polynesia,PYF,2021-04-09,881.0,30082.0,10.71,"Johnson&Johnson, Pfizer/BioNTech"
22274,Paraguay,PRY,2021-04-09,1055.0,47497.0,0.67,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
19543,Namibia,NAM,2021-04-09,82.0,2598.0,0.1,"Oxford/AstraZeneca, Sinopharm/Beijing"
24137,Saint Lucia,LCA,2021-04-09,78.0,26905.0,14.65,Oxford/AstraZeneca
11723,Guernsey,GGY,2021-04-09,396.0,31538.0,47.04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
15050,Kenya,KEN,2021-04-09,37383.0,569244.0,1.06,"Oxford/AstraZeneca, Sputnik V"
9444,Fiji,FJI,2021-04-09,233.0,6278.0,0.7,Oxford/AstraZeneca
17132,Malawi,MWI,2021-04-09,5547.0,193627.0,1.01,Oxford/AstraZeneca
16402,Liechtenstein,LIE,2021-04-09,130.0,4484.0,11.76,"Moderna, Pfizer/BioNTech"
6403,Cote d'Ivoire,CIV,2021-04-09,2225.0,60823.0,0.23,Oxford/AstraZeneca
18528,Monaco,MCO,2021-04-09,188.0,12094.0,30.82,Pfizer/BioNTech
11549,Guatemala,GTM,2021-04-09,3566.0,136077.0,0.76,"Moderna, Oxford/AstraZeneca"
15160,Kosovo,OWID_KOS,2021-04-09,860.0,10704.0,0.55,Oxford/AstraZeneca
812,Anguilla,AIA,2021-04-09,20.0,5835.0,38.89,Oxford/AstraZeneca
6268,Costa Rica,CRI,2021-04-09,14460.0,354291.0,6.95,"Oxford/AstraZeneca, Pfizer/BioNTech"
4020,Brazil,BRA,2021-04-09,728920.0,19886870.0,9.36,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
8679,Equatorial Guinea,GNQ,2021-04-09,1254.0,27579.0,1.97,Sinopharm/Beijing
22041,Panama,PAN,2021-04-09,14448.0,332630.0,7.71,"Oxford/AstraZeneca, Pfizer/BioNTech"
232,Albania,ALB,2021-04-09,11170.0,440921.0,15.32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
20782,North Macedonia,MKD,2021-04-09,1848.0,21333.0,1.02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
22149,Papua New Guinea,PNG,2021-04-09,14.0,197.0,0.0,"Oxford/AstraZeneca, Sinopharm/Beijing"
21862,Palestine,PSE,2021-04-09,7957.0,140032.0,2.74,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
20965,Northern Cyprus,OWID_CYN,2021-04-09,350.0,56516.0,14.79,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
30158,United States,USA,2021-04-09,3033045.0,114436039.0,34.22,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
27876,Switzerland,CHE,2021-04-09,28368.0,1116223.0,12.9,"Moderna, Pfizer/BioNTech"
5005,Cape Verde,CPV,2021-04-09,390.0,18650.0,3.35,"Oxford/AstraZeneca, Pfizer/BioNTech"
15927,Lebanon,LBN,2021-04-09,6667.0,170506.0,2.5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
16961,Macao,MAC,2021-04-09,1324.0,42802.0,6.59,"Pfizer/BioNTech, Sinopharm/Beijing"
13569,Ireland,IRL,2021-04-09,17434.0,735997.0,14.91,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1724,Austria,AUT,2021-04-09,41587.0,1488450.0,16.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
17423,Maldives,MDV,2021-04-09,5971.0,267795.0,49.54,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
19812,Nepal,NPL,2021-04-09,21844.0,1835263.0,6.3,"Oxford/AstraZeneca, Sinopharm/Beijing"
21589,Oman,OMN,2021-04-09,3061.0,169010.0,3.31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
8189,Egypt,EGY,2021-04-09,22521.0,660000.0,0.64,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
24572,Sao Tome and Principe,STP,2021-04-09,53.0,12374.0,5.65,Oxford/AstraZeneca
25314,Serbia,SRB,2021-04-09,44878.0,1677268.0,24.65,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
9256,Faeroe Islands,FRO,2021-04-09,109.0,8382.0,17.15,"Moderna, Pfizer/BioNTech"
30929,Wales,OWID_WLS,2021-04-09,18529.0,1556316.0,49.36,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
10565,Germany,DEU,2021-04-09,434840.0,12787587.0,15.26,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
15550,Laos,LAO,2021-04-09,3397.0,105568.0,1.45,"Sinopharm/Beijing, Sputnik V"
26370,Solomon Islands,SLB,2021-04-09,125.0,2622.0,0.38,Oxford/AstraZeneca
2233,Bahrain,BHR,2021-04-09,19527.0,557298.0,32.75,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
3060,Belize,BLZ,2021-04-09,678.0,27353.0,6.88,"Oxford/AstraZeneca, Sinopharm/Beijing"
3741,Bosnia and Herzegovina,BIH,2021-04-09,263.0,15000.0,0.46,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
7838,Dominican Republic,DOM,2021-04-09,39935.0,909898.0,8.39,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
